%time,field.x,field.y,field.theta
596340000000,36.8584829236,3.88793148423,1.46369054217
596440000000,36.8658602586,3.9588361745,1.46400708885
596540000000,36.8768621941,4.06520163989,1.45714606711
596640000000,36.884728282,4.13605513126,1.44871178134
596741000000,36.8977821475,4.24218793442,1.43340304741
596840000000,36.9074422502,4.3128191268,1.42158727472
596940000000,36.9179583175,4.38332794686,1.409340039
597041000000,36.9384205017,4.50639215455,1.38857014957
597140000000,36.9545366989,4.59403340282,1.37521710965
597240000000,36.9682213662,4.66399641053,1.36647861313
597341000000,36.9897534676,4.76873910006,1.35671296592
597440000000,37.0047346024,4.83843491107,1.35460448038
597541000000,37.0278379867,4.9428413377,1.36149396035
597640000000,37.0428388754,5.01253393522,1.37060632145
597740000000,37.0640436875,5.11734280697,1.38646646921
597840000000,37.0772057391,5.18740585971,1.39848505406
597940000000,37.095320526,5.29279237977,1.41734132101
598040000000,37.1062957531,5.36323111123,1.42948962173
598140000000,37.1212069634,5.46911867799,1.44631194754
598240000000,37.1302191262,5.53983548114,1.45541464178
598340000000,37.1446381487,5.66375430082,1.46744326806
598440000000,37.1498578436,5.71696550428,1.46535072685
598540000000,37.1626535067,5.84106265071,1.45588230315
598640000000,37.1685992123,5.89419771303,1.44868933945
598740000000,37.1816770914,6.00032753006,1.43294283016
598840000000,37.1913806999,6.07095275446,1.42073257248
598940000000,37.2075920053,6.17664897051,1.40197217974
599040000000,37.2194795778,6.24693958628,1.39029254605
599140000000,37.2387924624,6.35211359433,1.3740679461
599240000000,37.2525584662,6.42206065186,1.36530453639
599340000000,37.2742127565,6.52677816352,1.3555805386
599440000000,37.2896819613,6.59636729719,1.35694166641
599540000000,37.3126873658,6.70079630752,1.36564341335
599640000000,37.3274044943,6.77054937913,1.37469868817
599740000000,37.3481734157,6.87544547955,1.39070654882
599840000000,37.3610348693,6.94556433033,1.40284267559
599940000000,37.3786928399,7.05102838083,1.4215059289
600040000000,37.3893859206,7.12151051261,1.43324211288
600140000000,37.4039325138,7.22744886647,1.44937656016
600241000000,37.4127422211,7.29819118772,1.45796654443
600340000000,37.424962315,7.40442361924,1.4673981169
600440000000,37.4320781893,7.47535535417,1.46577539212
600541000000,37.4429877452,7.58173040793,1.45675820697
600640000000,37.4509071368,7.65257795966,1.44755715343
600740000000,37.4641280798,7.75869000322,1.43136782472
600840000000,37.4739458052,7.82929945409,1.41912889109
600940000000,37.4903267987,7.93496949759,1.40031804945
601040000000,37.5023348255,8.00523963098,1.38847283129
601140000000,37.5218472952,8.11037678319,1.37214528982
601240000000,37.5357465282,8.18029748962,1.36340590935
601340000000,37.5576013806,8.28497332481,1.35362739131
601441000000,37.573208906,8.3545315584,1.35489457714
601540000000,37.5964330537,8.45891214358,1.36352273634
601640000000,37.6112994573,8.52863355349,1.37256627291
601741000000,37.6322880757,8.6334859044,1.38866964654
601840000000,37.6452888194,8.70357905704,1.40093961155
601940000000,37.6631337812,8.80901158416,1.41992240007
602040000000,37.6739280882,8.87947826815,1.43203155358
602140000000,37.6885698122,8.985403428,1.44890580946
602241000000,37.697393495,9.05614399009,1.45821052441
602340000000,37.709519895,9.16238706027,1.46919781913
602440000000,37.7165167758,9.23333027614,1.46957814032
602540000000,37.7269307646,9.33975489999,1.46276518242
602641000000,37.734397821,9.41065156862,1.45431169316
602741000000,37.7468651145,9.51685487404,1.43879405969
602840000000,37.7561530931,9.58753596636,1.42664580928
602941000000,37.7717502788,9.69332450196,1.40746613583
603040000000,37.7832759404,9.76367534085,1.39482814413
603140000000,37.8021983027,9.86892010212,1.37671776465
603240000000,37.8158285813,9.93889370693,1.36612214391
603340000000,37.8375685596,10.0435932095,1.35246235672
603440000000,37.8527619107,10.1132441857,1.3466707445
603540000000,37.8768719684,10.2174216432,1.34627630411
603641000000,37.8930400033,10.2868528353,1.35243082757
603740000000,37.9163413632,10.391216061,1.36367828969
603840000000,37.920110731,10.4086351334,1.36555287218
603940000000,37.9201107243,10.4086351015,1.36555287015
604040000000,37.9201107199,10.4086350804,1.36555287012
604140000000,37.9201107133,10.4086350488,1.36555287013
604240000000,37.9201107088,10.4086350277,1.36555287014
604340000000,37.9334916371,10.4777423913,1.4128437195
604440000000,37.9437074946,10.5482901204,1.46074468312
604540000000,37.9526703389,10.6548263255,1.53259612852
604640000000,37.9543849502,10.7260892603,1.58049709207
604741000000,37.9505561087,10.8329332384,1.65234853734
604841000000,37.9437674909,10.9038930681,1.6991786453
604940000000,37.9274634746,11.0095573213,1.76734753868
605040000000,37.9126806017,11.0792923041,1.81050436465
605140000000,37.8850185331,11.1825699183,1.87261098741
605240000000,37.8631146046,11.2504068167,1.9114452648
605340000000,37.8254846658,11.3504874598,1.96685737256
605440000000,37.7974243744,11.4160188743,2.00099003911
605541000000,37.7513099976,11.5124878934,2.04912471613
605640000000,37.7180938515,11.575563578,2.07823362982
605740000000,37.6649945514,11.6683744924,2.118611178
605840000000,37.6276168184,11.7290774812,2.14232864189
605940000000,37.5690203447,11.8185223093,2.17421394225
606040000000,37.5284792147,11.8771605526,2.191765751
606140000000,37.4659111414,11.9638761693,2.21379871531
606240000000,37.4232638779,12.0210014172,2.22349696376
606340000000,37.358460913,12.1060608057,2.22931372007
606441000000,37.3147381334,12.1623664289,2.22297323139
606540000000,37.2498862232,12.2473886772,2.20668123521
606640000000,37.2075027214,12.304709812,2.19304915923
606740000000,37.1454908369,12.3918241299,2.1705378734
606840000000,37.1052731896,12.4506849859,2.15470917381
606940000000,37.0467070476,12.5401520432,2.13128297605
607040000000,37.0088012735,12.6005277264,2.11706797376
607141000000,36.9534821752,12.6920388186,2.09788061407
607240000000,36.917511986,12.7535874586,2.08786058862
607340000000,36.8645604668,12.846489484,2.0769931764
607440000000,36.8302084914,12.9089545473,2.07863679172
607540000000,36.769703309,13.018054945,2.09061738862
607640000000,36.7343993657,13.0799880545,2.10149891611
607740000000,36.6801284114,13.1721246441,2.11949100135
607840000000,36.6523462456,13.2178064824,2.12963631896
607940000000,36.5954001348,13.3083137534,2.14982547195
608040000000,36.5465946061,13.3828704403,2.16526461551
608140000000,36.5067582754,13.4419901872,2.17631100692
608240000000,36.4561094518,13.5153074721,2.18758352077
608340000000,36.394400625,13.6026383375,2.19730813468
608440000000,36.3313881534,13.6890322551,2.19378616121
608540000000,36.2896148864,13.7467997883,2.1860279372
608640000000,36.2483185474,13.8049091998,2.17680725214
608740000000,36.1874681445,13.8928397674,2.16062658834
608840000000,36.1477424214,13.9520339203,2.14833238788
608940000000,36.0895473461,14.04174363,2.12975577236
609040000000,36.0516612296,14.1021317621,2.11819294658
609140000000,35.9960934694,14.1934925337,2.10242212644
609240000000,35.9597905937,14.2548455682,2.09432473963
609340000000,35.9061291538,14.3473394907,2.08607387976
609440000000,35.8711817971,14.4094735014,2.08855400538
609540000000,35.8184666006,14.5025098406,2.09867935442
609641000000,35.7827132098,14.564184624,2.10829646425
609740000000,35.7278818274,14.655989028,2.12485275837
609840000000,35.690449192,14.7166591889,2.13710934933
609940000000,35.6328932811,14.8067801785,2.15566111627
610041000000,35.5936185363,14.8662744663,2.16704945457
610140000000,35.5335054303,14.9547107449,2.18232688283
610240000000,35.4927430649,15.013195959,2.18996412865
610340000000,35.4309140905,15.1004419529,2.19705547411
610440000000,35.3889818033,15.1580930267,2.1938242892
610540000000,35.3264268313,15.2448197401,2.18288069774
610640000000,35.285328754,15.3030695243,2.17292442107
610740000000,35.2248587319,15.3912620172,2.15598981511
610840000000,35.1854114465,15.4506420831,2.14362804392
610940000000,35.1276384242,15.5406241751,2.1250579191
611040000000,35.0900312362,15.6011864146,2.11377862355
611140000000,35.0348398147,15.6927751073,2.09872664303
611241000000,34.9987450787,15.7542508298,2.09141911331
611340000000,34.9452799706,15.8468584173,2.08514899044
611440000000,34.9103601771,15.9090081,2.08896564603
611541000000,34.8575462286,16.0019883109,2.10039687477
611640000000,34.8216707033,16.0635921077,2.11057422323
611740000000,34.7666021892,16.1552543728,2.12775610632
611840000000,34.7289875329,16.2158118397,2.14019158859
611941000000,34.6711507217,16.3057528055,2.15877300618
612040000000,34.631694549,16.3651269322,2.16999650421
612140000000,34.5713339945,16.4533945461,2.18490677038
612240000000,34.5304312101,16.511781648,2.19207720884
612340000000,34.4684622836,16.5989283014,2.19780764396
612440000000,34.4265079801,16.6565634619,2.19382213558
612540000000,34.3639859035,16.7433138346,2.18211352955
612640000000,34.3229420408,16.8016018232,2.17180493581
612740000000,34.2625881707,16.8898737885,2.15446243684
612840000000,34.2232358312,16.949316814,2.14197003917
612940000000,34.1656158327,17.0393969614,2.12333444518
613040000000,34.1281132717,17.1000240457,2.11207396546
613140000000,34.0730724631,17.1917033458,2.0971672437
613240000000,34.0370694568,17.2532328348,2.09004202645
613341000000,33.9837148014,17.3459041273,2.08430981055
613441000000,33.9488320285,17.40807456,2.08832826774
613540000000,33.8960643292,17.5010810082,2.10005775929
613640000000,33.8602062629,17.5626949691,2.11037254688
613740000000,33.8051470207,17.6543627788,2.12776964214
613840000000,33.767528601,17.7149179071,2.14030864191
613940000000,33.7096753124,17.8048482578,2.15903529766
614040000000,33.6702010459,17.8642103566,2.17035976232
614140000000,33.6098027664,17.9524521492,2.18542493657
614240000000,33.5688676287,18.0108165762,2.19271093755
614340000000,33.5068281633,18.0979130305,2.19890089207
614440000000,33.4648002295,18.1554945464,2.19498776342
614540000000,33.4021706695,18.2421673601,2.18342095257
614640000000,33.3610495306,18.3004008552,2.17314390625
614740000000,33.3005767081,18.3885913685,2.15580387953
614841000000,33.2611463584,18.4479826694,2.14322555165
614940000000,33.2034213468,18.5379955221,2.12437796675
615041000000,33.1658607507,18.5985866587,2.11289638153
615140000000,33.1107617971,18.6902309721,2.09754707165
615240000000,33.0747481014,18.7517541984,2.0899195365
615340000000,33.0214474799,18.8444565529,2.08294754762
615440000000,32.9866701407,18.906685971,2.08630522577
615541000000,32.93411942,18.9998152506,2.0974200008
615641000000,32.8984310313,19.0615276631,2.10750486522
615740000000,32.8436438095,19.1533583465,2.12472569351
615840000000,32.8062097557,19.2140276235,2.13732100306
615940000000,32.7486150182,19.3041237387,2.15635264526
616040000000,32.7092905811,19.3635851854,2.16808570567
616141000000,32.6490629367,19.4519434335,2.18396120425
616240000000,32.6081924585,19.5103531441,2.1921368857
616340000000,32.5461307242,19.5974336716,2.20046210785
616440000000,32.5039779771,19.6549237147,2.19785028623
616540000000,32.4410421796,19.7413745116,2.18762429538
616640000000,32.3996619268,19.7994241812,2.17786857948
616740000000,32.3387521521,19.8873135378,2.16098944907
616840000000,32.2990119791,19.9464979768,2.14842070449
616940000000,32.2408314591,20.0362170245,2.12920721151
617040000000,32.2029911124,20.096633827,2.11716311595
617140000000,32.1475493396,20.1880710049,2.10057155747
617240000000,32.1113810946,20.2495034867,2.09163010304
617341000000,32.0580396136,20.3421822011,2.08152806751
617441000000,32.0234202261,20.4044994461,2.08257245636
617540000000,31.9713452233,20.4978957423,2.09100658525
617640000000,31.9360831251,20.5598527538,2.10008204613
617740000000,31.8820265287,20.652115554,2.11628050861
617840000000,31.8451131582,20.7131030403,2.12872004089
617940000000,31.7882869807,20.8036858108,2.14810849936
618041000000,31.7494365007,20.8634579625,2.16066671573
618140000000,31.6897961651,20.9522134161,2.17843812774
618240000000,31.6492035999,21.0108165439,2.18862359773
618340000000,31.5872880808,21.098000734,2.20140186197
618440000000,31.5454853213,21.155746944,2.20597050354
618540000000,31.4818423893,21.2416766008,2.20376569793
618640000000,31.4394605244,21.2989991166,2.19651257121
618740000000,31.3768142435,21.3856595839,2.18216444808
618840000000,31.335777132,21.4439523288,2.17197999342
618940000000,31.3154817307,21.4732546656,2.16688776788
619040000000,31.3154817426,21.473254648,2.16688776923
619140000000,31.3154817607,21.4732546212,2.1668877694
619240000000,31.3154817728,21.4732546034,2.16688776942
619340000000,31.3154817909,21.4732545767,2.16688776944
619440000000,31.3154818029,21.4732545588,2.16688776945
619540000000,31.315481821,21.4732545321,2.16688776947
619640000000,31.3154818331,21.4732545143,2.16688776949
619740000000,31.3154818512,21.4732544875,2.16688776951
619840000000,31.3154818632,21.4732544697,2.16688776952
619940000000,31.3154818813,21.4732544429,2.16688776954
620040000000,31.2868644954,21.5173496712,2.10089010991
620141000000,31.2379234748,21.6123432711,1.966633717
620240000000,31.2125600393,21.6789469375,1.87712945509
620340000000,31.1859180241,21.7824322534,1.74287306224
620440000000,31.1759661286,21.8530035792,1.65336880037
620540000000,31.1729171911,21.9598211127,1.52023518654
620641000000,31.1787231217,22.0308551106,1.43356224324
620740000000,31.1987821515,22.1358228301,1.3060163758
620840000000,31.2194402978,22.204035929,1.22332323937
620940000000,31.2606976419,22.3026248078,1.1018172205
621041000000,31.2946503675,22.3652925011,1.02321939191
621140000000,31.354436828,22.4538860945,0.90790531294
621241000000,31.3997326979,22.5089182845,0.833446369999
621340000000,31.4749487263,22.5848593011,0.724344334972
621440000000,31.5294483871,22.6307968877,0.654030860225
621540000000,31.6168406319,22.6923457166,0.551152728171
621640000000,31.6783792574,22.7283134031,0.484965449466
621741000000,31.7747561789,22.7745547076,0.388335052689
621840000000,31.8412661865,22.8001923611,0.326359596134
621940000000,31.9436549086,22.8309227203,0.235998934235
622040000000,32.0132587122,22.8462967207,0.178241184146
622140000000,32.1190214361,22.8618862732,0.094258395743
622241000000,32.190090256,22.867403435,0.0407724661804
622340000000,32.2969926088,22.8686626288,-0.0367846295201
622440000000,32.368181064,22.8649782188,-0.0859272929508
622540000000,32.4744256755,22.8530350785,-0.156894267488
622640000000,32.5446837606,22.8409804012,-0.201599607787
622740000000,32.648916331,22.8171703613,-0.265841084425
622840000000,32.7514671347,22.7869186368,-0.325744888172
622940000000,32.8187795255,22.7634505538,-0.363326861569
623040000000,32.8851800205,22.7375133994,-0.398745503171
623141000000,32.983012936,22.6943687922,-0.448839832822
623240000000,33.0470225177,22.6629898267,-0.479306094453
623340000000,33.1412581257,22.6124620373,-0.520709708481
623440000000,33.2029373577,22.5767180712,-0.545642123748
623541000000,33.2938090128,22.520360338,-0.57990701431
623640000000,33.3533539426,22.4811630235,-0.599272134312
623740000000,33.4413278419,22.4203774818,-0.624238438944
623840000000,33.4992007618,22.3787504981,-0.636543419147
623940000000,33.5851884276,22.3151836627,-0.649305766779
624040000000,33.6418286691,22.2718957519,-0.646456503173
624140000000,33.7271081708,22.2073820567,-0.633625348045
624240000000,33.7844977436,22.1650913041,-0.621353522855
624340000000,33.8716232021,22.1030949144,-0.600302124239
624440000000,33.9304528552,22.0628317906,-0.584802552404
624540000000,34.0198679497,22.0041866764,-0.56123252598
624640000000,34.0802223215,21.9662472012,-0.546492182627
624740000000,34.1717483834,21.9109534222,-0.526120226587
624840000000,34.2333479959,21.8750707599,-0.51490837691
624940000000,34.3264212954,21.8224213395,-0.501437749282
625040000000,34.3888390641,21.7879828908,-0.498397646414
625140000000,34.4828502195,21.7370285999,-0.503641308247
625240000000,34.5453894783,21.7028097214,-0.512435985779
625341000000,34.638551122,21.6503172391,-0.528669143728
625440000000,34.7001482676,21.6144303403,-0.541315876888
625540000000,34.7916481348,21.5590929337,-0.561361274362
625640000000,34.8520234597,21.5211865246,-0.574481449361
625740000000,34.9416659876,21.4628880164,-0.592959962604
625841000000,35.0008543626,21.4231536027,-0.603339149909
625940000000,35.0889260729,21.3625071259,-0.61603522852
626040000000,35.1472858797,21.3215654508,-0.619642630472
626140000000,35.2342398411,21.2593288696,-0.615639410694
626240000000,35.2923031734,21.2179677836,-0.60764022453
626340000000,35.3801037089,21.1569298252,-0.59258529689
626440000000,35.4391792703,21.1170280497,-0.580711218236
626540000000,35.5287049898,21.0585506067,-0.561771958213
626640000000,35.5889996116,21.0205160334,-0.549269153614
626740000000,35.6803008325,20.964851055,-0.531602285121
626841000000,35.7416809379,20.9285941018,-0.521685979141
626940000000,35.8343580053,20.8752500496,-0.509614246988
627040000000,35.8964644264,20.840252647,-0.506523162223
627140000000,35.9900578186,20.7885352831,-0.510905086393
627240000000,36.0523596524,20.7538859896,-0.518829567602
627340000000,36.1452153214,20.7008538725,-0.533725231357
627440000000,36.2066444578,20.6646800802,-0.545434542776
627540000000,36.2979518674,20.6090253319,-0.564062350673
627640000000,36.3582391634,20.5709790187,-0.576308565983
627740000000,36.4478081151,20.5125672655,-0.593559590534
627840000000,36.5069858382,20.4728169628,-0.603177789366
627940000000,36.595097217,20.4122280019,-0.614776738746
628040000000,36.6533726201,20.3711685911,-0.616905732628
628140000000,36.740442654,20.3090937159,-0.611581639424
628240000000,36.7986759815,20.2679723117,-0.60348348573
628340000000,36.8867299632,20.2073005372,-0.588450285566
628440000000,36.9459681543,20.1676405882,-0.576710616395
628540000000,37.0357183899,20.1095082096,-0.558163534307
628640000000,37.0961436137,20.0716814276,-0.546084019954
628740000000,37.1876039988,20.0162781716,-0.529143593492
628840000000,37.2490645545,19.9801577233,-0.519796702259
628940000000,37.3418190988,19.9269483427,-0.508734647877
629040000000,37.4041810367,19.8924103216,-0.508217592091
629140000000,37.4977851456,19.8407101971,-0.514875300542
629240000000,37.5599414489,19.8058005048,-0.523221085027
629340000000,37.652553002,19.7523432712,-0.538502237221
629440000000,37.7138062503,19.7158724298,-0.550336334652
629540000000,37.8048408402,19.6597724807,-0.568818828643
629641000000,37.8649518009,19.6214481373,-0.58068425705
629740000000,37.9542835833,19.5626741378,-0.597185020332
629840000000,38.0133265355,19.5227238966,-0.60618495674
629940000000,38.1012874924,19.4619166138,-0.616534543061
630040000000,38.1592929531,19.4204763101,-0.615966097772
630140000000,38.2463571548,19.3583916129,-0.608212836172
630240000000,38.3047405939,19.3174836342,-0.599522677905
630340000000,38.393052026,19.2571873214,-0.583880926212
630440000000,38.4524755099,19.2178055597,-0.571898129895
630540000000,38.5425076306,19.1601107111,-0.553336849683
630640000000,38.60311091,19.1225698318,-0.541549192964
630740000000,38.6948072437,19.067557823,-0.525220066855
630840000000,38.756400927,19.0316648285,-0.516439421358
630940000000,38.8493091587,18.9787241085,-0.506497907543
631040000000,38.9117717551,18.944367708,-0.507563783855
631140000000,39.0053877182,18.8926886736,-0.515925269707
631240000000,39.0674970127,18.857695441,-0.524867200132
631341000000,39.1600046277,18.8040586805,-0.540758859448
631440000000,39.2211706279,18.7674417284,-0.552869766762
631540000000,39.3120556537,18.7110998687,-0.571577674973
631640000000,39.3720601453,18.6726090507,-0.583442759642
631740000000,39.4612310917,18.6135913199,-0.59986340932
631840000000,39.5201685938,18.5734856815,-0.608748581673
631941000000,39.6079809445,18.5124639775,-0.618810484785
632040000000,39.66590031,18.4709033981,-0.618006845733
632140000000,39.7528530434,18.4086627532,-0.609793575575
632240000000,39.8111762371,18.3676689336,-0.60087812038
632340000000,39.8994125425,18.3072627781,-0.584983394321
632440000000,39.9587958442,18.267820463,-0.572802232772
632540000000,40.0487844712,18.2100578816,-0.553890115751
632640000000,40.1093716924,18.1724911118,-0.541790624079
632740000000,40.2010680378,18.1174792464,-0.52488866574
632840000000,40.29360841,18.0638986457,-0.511126482887
632941000000,40.3556628031,18.0288080961,-0.50443631964
633040000000,40.4181624299,17.9945199614,-0.503803664332
633140000000,40.5119905395,17.943227625,-0.51028831939
633240000000,40.5743053661,17.9086016944,-0.518692810376
633340000000,40.6671449935,17.8555417157,-0.534796004345
633440000000,40.7285247394,17.819284193,-0.547047864991
633542000000,40.8197293042,17.763461153,-0.566149354633
633640000000,40.8799317121,17.725280663,-0.578746975326
633740000000,40.9693391961,17.6666222001,-0.596779677563
633840000000,41.0283755364,17.6266622322,-0.607231340832
633941000000,41.1016149619,17.5759007885,-0.618471724014
634040000000,41.1743486507,17.5244171257,-0.625919252821
634140000000,41.2608183179,17.4615101706,-0.625161762024
634240000000,41.3184561503,17.4195580967,-0.618553750659
634340000000,41.4055439239,17.3575071739,-0.604848834159
634440000000,41.464096115,17.3168411398,-0.595056365158
634540000000,41.4942577236,17.296222539,-0.590037720336
634641000000,41.4942577056,17.2962225511,-0.590037721352
634741000000,41.4942576788,17.2962225691,-0.590037721443
634840000000,41.4942576609,17.2962225811,-0.590037721434
634940000000,41.4942576341,17.2962225991,-0.590037721415
635040000000,41.537876783,17.2668738305,-0.580198476081
635141000000,41.6274660916,17.2084941221,-0.560163599989
635240000000,41.6878342985,17.1705765147,-0.546807015897
635341000000,41.7793226875,17.1152203113,-0.526772139772
635440000000,41.8409231314,17.0793392488,-0.513415555706
635540000000,41.9341918138,17.02703798,-0.494513600547
635640000000,41.9968802196,16.9930932073,-0.484319113309
635739000000,42.0914861552,16.9432499844,-0.472333967794
635840000000,42.1550123669,16.9109036819,-0.471081573358
635940000000,42.2504448988,16.8626626707,-0.477416068961
636040000000,42.3138610597,16.8300976217,-0.486075226186
636140000000,42.4083818704,16.7800938229,-0.501906422453
636240000000,42.470923218,16.7458789015,-0.51411314889
636340000000,42.5639149807,16.6930867095,-0.533222613531
636440000000,42.6253455159,16.6569153076,-0.545491297956
636540000000,42.7166755698,16.6012973381,-0.562539973382
636640000000,42.7770620747,16.5634085363,-0.571814883476
636740000000,42.8670527231,16.5056475167,-0.58245620756
636840000000,42.9264347337,16.4662050439,-0.581955551915
636941000000,43.0155619829,16.4071202019,-0.574097223984
637040000000,43.0753092505,16.36823122,-0.565275545336
637140000000,43.1656365068,16.3109988846,-0.549515446326
637240000000,43.2263789925,16.2736836801,-0.537482030347
637340000000,43.3183435245,16.2191217418,-0.518924407445
637440000000,43.3802011335,16.1836857044,-0.507259235597
637540000000,43.4737220293,16.1318360032,-0.491289747597
637640000000,43.5364923234,16.0980427912,-0.48294234204
637740000000,43.6310998563,16.048202158,-0.474061383582
637840000000,43.6946279157,16.015858194,-0.476044301449
637940000000,43.7897956374,15.9670958591,-0.485603831944
638040000000,43.8529302752,15.9339883474,-0.49497744764
638140000000,43.9469891303,15.883121031,-0.51126401263
638240000000,44.0092075057,15.8483222607,-0.523387623315
638340000000,44.1017183565,15.7946916498,-0.541835254093
638440000000,44.1628478976,15.7580138173,-0.553190626295
638540000000,44.2537899168,15.701763272,-0.568482215311
638640000000,44.3139754502,15.6635560125,-0.576132160964
638740000000,44.4037956623,15.6055300785,-0.583428980307
638840000000,44.4631839505,15.5660966092,-0.580204690352
638940000000,44.5525047785,15.5073051323,-0.569417842087
639040000000,44.6124522001,15.468725451,-0.559581372047
639140000000,44.7031335295,15.4120560231,-0.542777676918
639240000000,44.7641315398,15.3751600154,-0.530494954014
639340000000,44.8564750757,15.3212419738,-0.512057006224
639440000000,44.9185685301,15.2862208062,-0.500884435494
639540000000,45.0123941993,15.234924421,-0.486030298825
639640000000,45.0753257113,15.2014323494,-0.478886586384
639740000000,45.1700768867,15.1518651394,-0.473006307797
639840000000,45.2336133262,15.11953715,-0.477023088409
639940000000,45.3286840373,15.0705861994,-0.488590816369
640040000000,45.3917060878,15.0372649144,-0.498812497527
640140000000,45.4855463022,14.9859955907,-0.516002160965
640240000000,45.5475941047,14.9508936101,-0.528368966417
640341000000,45.6398351914,14.8968003473,-0.546787996559
640440000000,45.7007862445,14.859826658,-0.557835798122
640540000000,45.7914834671,14.8031821371,-0.57238150422
640640000000,45.8515315231,14.7647591781,-0.579187054432
640740000000,45.9411775175,14.7064656641,-0.58374567223
640840000000,46.000567116,14.6670338963,-0.579140112235
640940000000,46.0899890159,14.6083964402,-0.567017957956
641040000000,46.1500403142,14.5699786838,-0.556557846286
641140000000,46.2409104779,14.5136127012,-0.539101810334
641241000000,46.3020467733,14.4769462941,-0.526692988677
641340000000,46.3945939786,14.4233785665,-0.508341914777
641440000000,46.4568144037,14.3885834631,-0.497403557865
641540000000,46.5508062895,14.3375921598,-0.483120006367
641640000000,46.6138259673,14.3042662596,-0.476689400441
641740000000,46.7088428088,14.2552151075,-0.47395885578
641840000000,46.7723776625,14.2228832298,-0.479128651363
641941000000,46.8673219477,14.173687642,-0.491649686951
642040000000,46.9302357857,14.1401624958,-0.502265939415
642140000000,47.0394045409,14.0797830005,-0.522930108921
642240000000,47.0857952844,14.0532013401,-0.532284515091
642340000000,47.1778297494,13.9987571873,-0.550415274661
642440000000,47.2386509083,13.9615701858,-0.561128625411
642540000000,47.3291783542,13.9046545958,-0.574962685193
642641000000,47.3891480508,13.8661094476,-0.580235387508
642740000000,47.4784110359,13.8072336171,-0.580380557933
642840000000,47.537860093,13.7678902053,-0.574381202617
642940000000,47.6426143368,13.7001388811,-0.559097233453
643040000000,47.6878561012,13.6716456219,-0.550588102606
643140000000,47.7790702802,13.615838106,-0.53284377757
643240000000,47.8404327056,13.5795513664,-0.52068913237
643340000000,47.9332831509,13.5265107654,-0.503106391938
643440000000,47.9956717421,13.4920180112,-0.493167948791
643540000000,48.0898420523,13.4413566524,-0.48043204419
643640000000,48.1529314314,13.408162858,-0.475553670264
643740000000,48.2481233734,13.3594514324,-0.477156271147
643840000000,48.3273992088,13.318756354,-0.486029584035
643941000000,48.4062485217,13.2772410969,-0.497691738561
644040000000,48.4689508822,13.2433221084,-0.508761878323
644140000000,48.5622551907,13.1910840417,-0.526733506071
644240000000,48.6239231318,13.1553189082,-0.53887795772
644341000000,48.7156172882,13.1003033379,-0.556007777064
644440000000,48.7762433511,13.0627990907,-0.56587345202
644540000000,48.8665351286,13.0055101801,-0.578250048866
644640000000,48.9263969977,12.9667978156,-0.582321566403
644740000000,49.0155857341,12.9078085894,-0.579345587451
644840000000,49.0751005822,12.8685647743,-0.571993440794
644940000000,49.1649963791,12.8106567621,-0.557861429532
645040000000,49.2254117309,12.7728141303,-0.546572538517
645140000000,49.3168623938,12.7173951022,-0.52835858997
645240000000,49.3783881509,12.6813859913,-0.516204646775
645340000000,49.4714701962,12.6287528161,-0.498911371102
645440000000,49.5340003142,12.5945172882,-0.489120576703
645540000000,49.6283637018,12.5442163563,-0.477069256318
645640000000,49.6915520461,12.5112114831,-0.473493298927
645740000000,49.7867988705,12.4626067012,-0.4772234299
645840000000,49.8502357173,12.4300819766,-0.484889031708
645941000000,49.9448471642,12.3802496498,-0.499377367125
646041000000,50.0074854714,12.3462125474,-0.510882793983
646140000000,50.1006664316,12.2937548905,-0.52931299301
646240000000,50.1622398462,12.2578272729,-0.541543705262
646340000000,50.253782648,12.2025602819,-0.558907848976
646440000000,50.3142992995,12.164879745,-0.568722216669
646540000000,50.4044352127,12.1073458765,-0.580778167085
646640000000,50.4642036221,12.0684894302,-0.584281679872
646740000000,50.553302672,12.0093646221,-0.580435376529
646841000000,50.6127815962,11.9700663858,-0.572706199458
646940000000,50.6725970138,11.9312822923,-0.563255605972
647040000000,50.7782314979,11.8649129471,-0.543531333102
647140000000,50.8545203572,11.8188619789,-0.527984783971
647240000000,50.9160625169,11.7828809177,-0.515648947632
647340000000,51.0091796384,11.7303098762,-0.498102973563
647440000000,51.0717461379,11.6961409256,-0.487561066023
647541000000,51.1662013534,11.6460126559,-0.475374539818
647641000000,51.2294449924,11.6131137536,-0.471468549105
647740000000,51.3248048754,11.5647313462,-0.474620622204
647840000000,51.388329973,11.532379324,-0.48207954446
647941000000,51.4830820458,11.4828149149,-0.496572129291
648040000000,51.5458144914,11.4489516358,-0.508167389426
648140000000,51.6391325471,11.3967383144,-0.526838043503
648240000000,51.7007904017,11.360955827,-0.539383387428
648340000000,51.792437494,11.3058620977,-0.557391369183
648440000000,51.8680830178,11.2587613977,-0.570335640081
648540000000,51.9431579892,11.2107563133,-0.581139207353
648640000000,52.0028911409,11.171845618,-0.586352744398
648740000000,52.0917917354,11.1124234623,-0.585155066624
648841000000,52.1510634957,11.0728134245,-0.578442621751
648941000000,52.2405772473,11.0143165577,-0.564331082273
649040000000,52.300748742,10.976087361,-0.552938030695
649140000000,52.4071361018,10.9109324023,-0.531235767423
649240000000,52.4531663663,10.8837313497,-0.52161086222
649340000000,52.5459931868,10.8306496802,-0.502921595696
